epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568493367006,2019-09-14T16:36:07.006,0.0,1.117519564448234,-4.930104106837048,-1.7706090933311787
1568493367016,2019-09-14T16:36:07.016,0.01,1.89260288923899,-5.187187226388182,-1.8328936095176775
1568493367026,2019-09-14T16:36:07.026,0.02,2.4114829873164014,-5.695263258207589,-2.105547416387811
1568493367036,2019-09-14T16:36:07.036,0.03,2.312727760610971,-6.258208570482152,-2.356581599548192
1568493367046,2019-09-14T16:36:07.046,0.04,1.7407211418414081,-6.654560239330058,-2.4259609021808997
1568493367056,2019-09-14T16:36:07.056,0.05,1.3968495968729306,-7.037684184212464,-2.6060515350238225
1568493367066,2019-09-14T16:36:07.066,0.06,1.6216763311330986,-7.586767771156101,-3.0727454747626366
1568493367076,2019-09-14T16:36:07.076,0.07,2.0183467651169917,-8.145603744702447,-3.433090557452879
1568493367086,2019-09-14T16:36:07.086,0.08,2.0902519043945684,-8.427684518666355,-3.210099105628637
1568493367096,2019-09-14T16:36:07.096,0.09,1.750762247714916,-8.34942037592808,-2.4546895732509912
1568493367106,2019-09-14T16:36:07.106,0.1,1.1735344745406255,-8.050183352360477,-1.5682695811236247
1568493367116,2019-09-14T16:36:07.116,0.11,0.5507626708613307,-7.73402089246885,-0.7121708932770552
1568493367126,2019-09-14T16:36:07.126,0.12,0.1301617014467139,-7.591825852300277,0.29418056475625504
1568493367136,2019-09-14T16:36:07.136,0.13,0.14951972458792856,-7.769962014890385,1.5969485107912476
1568493367146,2019-09-14T16:36:07.146,0.14,0.45144730196626415,-8.26629951174307,3.1537240349580187
1568493367156,2019-09-14T16:36:07.156,0.15,0.4938665091198534,-8.900351125560032,4.879822430707297
1568493367166,2019-09-14T16:36:07.166,0.16,0.1159494186111639,-9.49455743474488,6.633860537148624
1568493367176,2019-09-14T16:36:07.176,0.17,-0.1330210121294521,-10.020983922751352,8.081698958450373
1568493367186,2019-09-14T16:36:07.186,0.18,0.19579297824867958,-10.509053722484992,8.790477829267388
1568493367196,2019-09-14T16:36:07.196,0.19,0.9062199787425052,-10.919259569806478,8.503743761852167
