epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1602949925412,2020-10-17T11:52:05.412,0.0,-1.2690364259084754,-2.4999617773592737,-2.553119413930095
1602949925422,2020-10-17T11:52:05.422,0.01,-1.240640551423577,-2.244435297275967,-2.4299675415923816
1602949925432,2020-10-17T11:52:05.432,0.02,-1.2794520745323583,-2.115358016889984,-2.3511200602756324
1602949925442,2020-10-17T11:52:05.442,0.03,-1.3435797521019799,-2.026617537514208,-2.3225585268019575
1602949925452,2020-10-17T11:52:05.452,0.04,-1.3978763478679428,-1.8981025969957046,-2.3093128710858273
1602949925462,2020-10-17T11:52:05.462,0.05,-1.4964941047151128,-1.8469283633579248,-2.280202997859812
1602949925472,2020-10-17T11:52:05.472,0.06,-1.651694294604327,-1.9657798696954296,-2.259002870409372
1602949925482,2020-10-17T11:52:05.482,0.07,-1.7633090785801495,-2.1369110625079344,-2.3157295146981234
1602949925492,2020-10-17T11:52:05.492,0.08,-1.76357731632727,-2.2129969738376607,-2.4904079249066116
1602949925502,2020-10-17T11:52:05.502,0.09,-1.706924573006213,-2.2013418783767422,-2.728083475688731
1602949925512,2020-10-17T11:52:05.512,0.1,-1.6569920168701255,-2.1945378724792124,-2.9157292979397225
1602949925522,2020-10-17T11:52:05.522,0.11,-1.600145068406789,-2.248527451445694,-2.9965769191134486
1602949925532,2020-10-17T11:52:05.532,0.12,-1.5044582184679123,-2.3502297604568905,-3.0065718024166883
1602949925542,2020-10-17T11:52:05.542,0.13,-1.3623853012267164,-2.4395194291194695,-2.974413443309567
1602949925552,2020-10-17T11:52:05.552,0.14,-1.1744500176443842,-2.473887421052317,-2.8647031328080486
1602949925562,2020-10-17T11:52:05.562,0.15,-0.9865712847700157,-2.4793264889105253,-2.679040491812191
1602949925572,2020-10-17T11:52:05.572,0.16,-0.9071468518095303,-2.509698134003016,-2.5213275361481275
1602949925582,2020-10-17T11:52:05.582,0.17,-0.9625027162863407,-2.5779618424451445,-2.4689892294264633
1602949925592,2020-10-17T11:52:05.592,0.18,-0.9841119138683925,-2.6529478740454313,-2.446454369527475
1602949925602,2020-10-17T11:52:05.602,0.19,-0.8129606116484036,-2.694987606388433,-2.323269976877454
1602949925612,2020-10-17T11:52:05.612,0.2,-0.5852498826303043,-2.6839590042437855,-2.1057596232017284
1602949925622,2020-10-17T11:52:05.622,0.21,-0.5944063996995524,-2.6403196683550285,-1.9376394180119565
1602949925632,2020-10-17T11:52:05.632,0.22,-0.8460861797338263,-2.620303558202745,-1.867261781882243
1602949925642,2020-10-17T11:52:05.642,0.23,-1.0008401124705961,-2.6665682981092926,-1.694089248427971
1602949925652,2020-10-17T11:52:05.652,0.24,-0.8861756718457464,-2.7574998761619596,-1.2290175308179352
1602949925662,2020-10-17T11:52:05.662,0.25,-0.8154739935795052,-2.8248966489945975,-0.6850672052146851
1602949925672,2020-10-17T11:52:05.672,0.26,-1.1191318862258908,-2.8431221255663504,-0.4903602447765573
1602949925682,2020-10-17T11:52:05.682,0.27,-1.5586316050595124,-2.876586593087012,-0.6792253515247793
1602949925692,2020-10-17T11:52:05.692,0.28,-1.6119386304428112,-2.988087454989085,-0.8722569836896694
1602949925702,2020-10-17T11:52:05.702,0.29,-1.2092075561508029,-3.1302866835508656,-0.8875663952526142
1602949925712,2020-10-17T11:52:05.712,0.3,-0.7499723496799204,-3.213759150245579,-0.8999824675346602
1602949925722,2020-10-17T11:52:05.722,0.31,-0.5071540944817916,-3.260611665860028,-0.9758090442519054
1602949925732,2020-10-17T11:52:05.732,0.32,-0.4393516824101388,-3.3957244138348566,-0.9444043233565866
1602949925742,2020-10-17T11:52:05.742,0.33,-0.49834258821425825,-3.6903276159879574,-0.7767623385322873
1602949925752,2020-10-17T11:52:05.752,0.34,-0.7278459387378532,-4.072677048274818,-0.6756030807176902
1602949925762,2020-10-17T11:52:05.762,0.35,-1.0611247067066376,-4.390225330846599,-0.7409437242469241
1602949925772,2020-10-17T11:52:05.772,0.36,-1.2905467159055566,-4.550114620343673,-0.8338360810475336
1602949925782,2020-10-17T11:52:05.782,0.37,-1.2837468086532111,-4.600204383879681,-0.7962127368429653
1602949925792,2020-10-17T11:52:05.792,0.38,-1.1066746847434157,-4.641182536837695,-0.6340066137027859
