epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1602949925490,2020-10-17T11:52:05.490,0.0,0.018646727039877124,-0.012934448225997087,-0.015034353314028422
1602949925500,2020-10-17T11:52:05.500,0.01,0.0169337307892573,-0.01624933372336445,-0.01208934920708989
1602949925510,2020-10-17T11:52:05.510,0.02,0.01868435385516478,-0.015676076986741137,-0.010326842933274887
1602949925520,2020-10-17T11:52:05.520,0.03,0.022895820437002702,-0.012905791670401498,-0.010929789399098038
1602949925530,2020-10-17T11:52:05.530,0.04,0.025865581803890876,-0.01141999605542833,-0.012695892206941124
1602949925540,2020-10-17T11:52:05.540,0.05,0.0259649680133036,-0.011384828235458094,-0.012729446898185304
1602949925550,2020-10-17T11:52:05.550,0.06,0.024799265594376216,-0.011564900980871907,-0.010965133945127034
1602949925560,2020-10-17T11:52:05.560,0.07,0.024405010322954876,-0.012411172087538686,-0.01017594174719071
1602949925570,2020-10-17T11:52:05.570,0.08,0.025069873161547615,-0.014478624408633768,-0.01091782275917427
1602949925580,2020-10-17T11:52:05.580,0.09,0.025879366144838878,-0.016547599632217115,-0.01091723951081053
1602949925590,2020-10-17T11:52:05.590,0.1,0.02609699442830571,-0.017451876538073938,-0.009646524103072393
1602949925600,2020-10-17T11:52:05.600,0.11,0.025855080890713027,-0.017922534737476386,-0.009041619944922977
1602949925610,2020-10-17T11:52:05.610,0.12,0.025871333367205266,-0.018864822097041264,-0.009481193621261244
1602949925620,2020-10-17T11:52:05.620,0.13,0.026038497199273092,-0.019382022150483937,-0.009147962830968689
1602949925630,2020-10-17T11:52:05.630,0.14,0.025132948275191087,-0.01844879406500993,-0.007864239861570584
1602949925640,2020-10-17T11:52:05.640,0.15,0.02344164500578285,-0.017187208838532857,-0.0078736213349275
1602949925650,2020-10-17T11:52:05.650,0.16,0.023797676841048047,-0.017528641040039802,-0.009853223287567135
1602949925660,2020-10-17T11:52:05.660,0.17,0.027360139110315294,-0.01956451972857942,-0.011249103153942548
1602949925670,2020-10-17T11:52:05.670,0.18,0.030573230714170438,-0.021299197767452406,-0.009955147687359282
1602949925680,2020-10-17T11:52:05.680,0.19,0.02974202800752721,-0.02049424289684485,-0.007368056442592563
1602949925690,2020-10-17T11:52:05.690,0.2,0.02663218475847255,-0.017125290568063584,-0.006147700439747746
1602949925700,2020-10-17T11:52:05.700,0.21,0.0256127207522686,-0.01393645064803075,-0.006449410252352947
1602949925710,2020-10-17T11:52:05.710,0.22,0.027023637165109155,-0.013241269433001577,-0.006433658490758691
1602949925720,2020-10-17T11:52:05.720,0.23,0.02791022065008069,-0.014701907032446804,-0.005739649547361966
1602949925730,2020-10-17T11:52:05.730,0.24,0.027860536326046625,-0.017680272234064657,-0.005968012006537102
1602949925740,2020-10-17T11:52:05.740,0.25,0.029048172139335714,-0.02212168773094218,-0.007785165404762659
1602949925750,2020-10-17T11:52:05.750,0.26,0.03129866723844464,-0.025611026570906924,-0.009761233700828643
1602949925760,2020-10-17T11:52:05.760,0.27,0.03191753395157042,-0.024219992487492317,-0.010237449176541846
1602949925770,2020-10-17T11:52:05.770,0.28,0.03031282871743126,-0.017972071969175718,-0.009044643677780627
1602949925780,2020-10-17T11:52:05.780,0.29,0.029115133604829216,-0.011890748116086017,-0.007417470532499956
1602949925790,2020-10-17T11:52:05.790,0.3,0.030278170328592226,-0.010418555548307121,-0.00669764222416824
1602949925800,2020-10-17T11:52:05.800,0.31,0.0323266385828315,-0.012735668098521238,-0.007121589904344352
1602949925810,2020-10-17T11:52:05.810,0.32,0.03276157662872347,-0.014556763734563171,-0.007891157375644534
1602949925820,2020-10-17T11:52:05.820,0.33,0.032494827683888006,-0.014228087405718508,-0.008231929779982336
1602949925830,2020-10-17T11:52:05.830,0.34,0.03495755388347311,-0.015006598000707926,-0.008231501985600471
1602949925840,2020-10-17T11:52:05.840,0.35,0.039398995646511746,-0.01884380466025339,-0.008604497089263988
1602949925850,2020-10-17T11:52:05.850,0.36,0.040033082515049945,-0.021090620738864103,-0.009363331918180505
1602949925860,2020-10-17T11:52:05.860,0.37,0.03570107520898169,-0.01728688147959005,-0.009346007748936881
1602949925870,2020-10-17T11:52:05.870,0.38,0.0337197809488343,-0.012153876254944435,-0.008073225173694132
