epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1602948568636,2020-10-17T11:29:28.636,0.0,-7.2583659504708695,-14.680791936726271,0.2142447598012717
1602948568646,2020-10-17T11:29:28.646,0.01,-7.306031003598649,-14.93763751655283,0.01317593388110505
1602948568656,2020-10-17T11:29:28.656,0.02,-7.22089449943638,-14.40109310292792,0.11446416209523555
1602948568666,2020-10-17T11:29:28.666,0.03,-6.9345809696568645,-13.416884443893228,0.5837186236160683
1602948568676,2020-10-17T11:29:28.676,0.04,-6.529256664506045,-12.853109997176851,1.2914919236845888
1602948568686,2020-10-17T11:29:28.686,0.05,-6.207001079801691,-12.92270024871657,2.0272493320333815
1602948568696,2020-10-17T11:29:28.696,0.06,-6.113396501890028,-13.211540036400315,2.6397671924563126
1602948568706,2020-10-17T11:29:28.706,0.07,-6.1762897548971685,-13.463675538057306,3.245246817943348
1602948568716,2020-10-17T11:29:28.716,0.08,-6.144884815720898,-13.772906953822694,4.115922127563373
1602948568726,2020-10-17T11:29:28.726,0.09,-5.8147246799042644,-14.12002139646707,5.234513085078043
1602948568736,2020-10-17T11:29:28.736,0.1,-5.130664837164706,-14.180117062640033,6.248523396523044
1602948568746,2020-10-17T11:29:28.746,0.11,-4.06755592073992,-13.688399970539866,6.896556634099779
1602948568756,2020-10-17T11:29:28.756,0.12,-2.6448491208538343,-12.727407324539602,7.084855209842729
1602948568766,2020-10-17T11:29:28.766,0.13,-1.1225529074867073,-11.543644558683752,6.5370495456232245
1602948568776,2020-10-17T11:29:28.776,0.14,0.0730426134344895,-10.290424765563412,4.831815370263713
1602948568786,2020-10-17T11:29:28.786,0.15,0.6951913799980561,-9.086535030623889,1.9674577320795776
1602948568796,2020-10-17T11:29:28.796,0.16,0.7822001988725102,-8.130930578909126,-1.3766650362311474
1602948568806,2020-10-17T11:29:28.806,0.17,0.4838743098403947,-7.533446029830937,-4.345240878111365
1602948568816,2020-10-17T11:29:28.816,0.18,0.013898229952901409,-7.141524139498189,-6.537275201360487
