epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1651504558632,2022-05-02T11:15:58.632,0.000,0.366,-0.930,-0.201
1651504558642,2022-05-02T11:15:58.642,0.010,0.366,-0.944,-0.198
1651504558652,2022-05-02T11:15:58.652,0.020,0.364,-0.939,-0.195
1651504558662,2022-05-02T11:15:58.662,0.030,0.366,-0.934,-0.200
1651504558672,2022-05-02T11:15:58.672,0.040,0.366,-0.934,-0.197
1651504558682,2022-05-02T11:15:58.682,0.050,0.365,-0.935,-0.195
1651504558692,2022-05-02T11:15:58.692,0.060,0.367,-0.929,-0.194
1651504558702,2022-05-02T11:15:58.702,0.070,0.366,-0.923,-0.197
1651504558712,2022-05-02T11:15:58.712,0.080,0.364,-0.931,-0.195
1651504558722,2022-05-02T11:15:58.722,0.090,0.366,-0.941,-0.198
1651504558732,2022-05-02T11:15:58.732,0.100,0.361,-0.944,-0.200
1651504558742,2022-05-02T11:15:58.742,0.110,0.360,-0.938,-0.201
1651504558752,2022-05-02T11:15:58.752,0.120,0.362,-0.943,-0.201
1651504558762,2022-05-02T11:15:58.762,0.130,0.361,-0.947,-0.204
1651504558772,2022-05-02T11:15:58.772,0.140,0.361,-0.942,-0.205
1651504558782,2022-05-02T11:15:58.782,0.150,0.357,-0.938,-0.204
1651504558792,2022-05-02T11:15:58.792,0.160,0.356,-0.931,-0.204
1651504558802,2022-05-02T11:15:58.802,0.170,0.351,-0.930,-0.202
1651504558812,2022-05-02T11:15:58.812,0.180,0.352,-0.933,-0.205
1651504558822,2022-05-02T11:15:58.822,0.190,0.356,-0.939,-0.210
1651504558832,2022-05-02T11:15:58.832,0.200,0.357,-0.935,-0.210
1651504558842,2022-05-02T11:15:58.842,0.210,0.352,-0.919,-0.209
1651504558852,2022-05-02T11:15:58.852,0.220,0.346,-0.916,-0.208
1651504558862,2022-05-02T11:15:58.862,0.230,0.345,-0.926,-0.211
1651504558872,2022-05-02T11:15:58.872,0.240,0.351,-0.938,-0.217
1651504558882,2022-05-02T11:15:58.882,0.250,0.350,-0.941,-0.215
1651504558892,2022-05-02T11:15:58.892,0.260,0.351,-0.936,-0.214
1651504558902,2022-05-02T11:15:58.902,0.270,0.345,-0.935,-0.210
1651504558912,2022-05-02T11:15:58.912,0.280,0.343,-0.936,-0.206
1651504558922,2022-05-02T11:15:58.922,0.290,0.346,-0.937,-0.204
1651504558932,2022-05-02T11:15:58.932,0.300,0.349,-0.939,-0.203
1651504558942,2022-05-02T11:15:58.942,0.310,0.352,-0.942,-0.200
1651504558952,2022-05-02T11:15:58.952,0.320,0.346,-0.948,-0.200
1651504558962,2022-05-02T11:15:58.962,0.330,0.343,-0.952,-0.198
1651504558972,2022-05-02T11:15:58.972,0.340,0.338,-0.948,-0.200
1651504558982,2022-05-02T11:15:58.982,0.350,0.339,-0.942,-0.197
1651504558992,2022-05-02T11:15:58.992,0.360,0.341,-0.942,-0.193
1651504559002,2022-05-02T11:15:59.002,0.370,0.345,-0.945,-0.191
1651504559012,2022-05-02T11:15:59.012,0.380,0.348,-0.943,-0.190
1651504559022,2022-05-02T11:15:59.022,0.390,0.354,-0.938,-0.192
1651504559032,2022-05-02T11:15:59.032,0.400,0.355,-0.941,-0.194
1651504559042,2022-05-02T11:15:59.042,0.410,0.354,-0.944,-0.198
1651504559052,2022-05-02T11:15:59.052,0.420,0.357,-0.945,-0.196
1651504559062,2022-05-02T11:15:59.062,0.430,0.357,-0.945,-0.197
1651504559072,2022-05-02T11:15:59.072,0.440,0.353,-0.939,-0.199
1651504559082,2022-05-02T11:15:59.082,0.450,0.354,-0.937,-0.202
1651504559092,2022-05-02T11:15:59.092,0.460,0.354,-0.938,-0.202
1651504559102,2022-05-02T11:15:59.102,0.470,0.354,-0.940,-0.203
1651504559112,2022-05-02T11:15:59.112,0.480,0.354,-0.941,-0.201
1651504559122,2022-05-02T11:15:59.122,0.490,0.348,-0.940,-0.203
1651504559132,2022-05-02T11:15:59.132,0.500,0.345,-0.935,-0.205
1651504559142,2022-05-02T11:15:59.142,0.510,0.337,-0.932,-0.203
1651504559152,2022-05-02T11:15:59.152,0.520,0.335,-0.936,-0.202
1651504559162,2022-05-02T11:15:59.162,0.530,0.341,-0.938,-0.202
1651504559172,2022-05-02T11:15:59.172,0.540,0.341,-0.939,-0.197
1651504559182,2022-05-02T11:15:59.182,0.550,0.341,-0.940,-0.195
1651504559192,2022-05-02T11:15:59.192,0.560,0.347,-0.939,-0.195
1651504559202,2022-05-02T11:15:59.202,0.570,0.349,-0.938,-0.192
1651504559212,2022-05-02T11:15:59.212,0.580,0.355,-0.934,-0.193
1651504559222,2022-05-02T11:15:59.222,0.590,0.355,-0.936,-0.191
1651504559232,2022-05-02T11:15:59.232,0.600,0.358,-0.934,-0.191
1651504559242,2022-05-02T11:15:59.242,0.610,0.358,-0.934,-0.190
1651504559252,2022-05-02T11:15:59.252,0.620,0.354,-0.932,-0.192
1651504559262,2022-05-02T11:15:59.262,0.630,0.354,-0.935,-0.189
1651504559272,2022-05-02T11:15:59.272,0.640,0.353,-0.940,-0.189
1651504559282,2022-05-02T11:15:59.282,0.650,0.355,-0.941,-0.190
1651504559292,2022-05-02T11:15:59.292,0.660,0.356,-0.947,-0.189
1651504559302,2022-05-02T11:15:59.302,0.670,0.352,-0.947,-0.189
1651504559312,2022-05-02T11:15:59.312,0.680,0.353,-0.942,-0.186
1651504559322,2022-05-02T11:15:59.322,0.690,0.351,-0.938,-0.186
1651504559332,2022-05-02T11:15:59.332,0.700,0.344,-0.938,-0.187
1651504559342,2022-05-02T11:15:59.342,0.710,0.345,-0.935,-0.185
1651504559352,2022-05-02T11:15:59.352,0.720,0.346,-0.936,-0.188
1651504559362,2022-05-02T11:15:59.362,0.730,0.345,-0.947,-0.191
1651504559372,2022-05-02T11:15:59.372,0.740,0.351,-0.954,-0.190
1651504559382,2022-05-02T11:15:59.382,0.750,0.349,-0.949,-0.190
1651504559392,2022-05-02T11:15:59.392,0.760,0.345,-0.950,-0.192
1651504559402,2022-05-02T11:15:59.402,0.770,0.346,-0.955,-0.192
1651504559412,2022-05-02T11:15:59.412,0.780,0.344,-0.955,-0.189
1651504559422,2022-05-02T11:15:59.422,0.790,0.340,-0.951,-0.193
1651504559432,2022-05-02T11:15:59.432,0.800,0.338,-0.951,-0.193
1651504559442,2022-05-02T11:15:59.442,0.810,0.332,-0.952,-0.194
1651504559452,2022-05-02T11:15:59.452,0.820,0.328,-0.949,-0.202
1651504559462,2022-05-02T11:15:59.462,0.830,0.328,-0.950,-0.209
1651504559472,2022-05-02T11:15:59.472,0.840,0.321,-0.950,-0.209
1651504559482,2022-05-02T11:15:59.482,0.850,0.319,-0.952,-0.212
1651504559492,2022-05-02T11:15:59.492,0.860,0.324,-0.947,-0.215
1651504559502,2022-05-02T11:15:59.502,0.870,0.326,-0.942,-0.213
1651504559512,2022-05-02T11:15:59.512,0.880,0.331,-0.942,-0.212
1651504559522,2022-05-02T11:15:59.522,0.890,0.334,-0.937,-0.212
1651504559532,2022-05-02T11:15:59.532,0.900,0.333,-0.930,-0.209
1651504559542,2022-05-02T11:15:59.542,0.910,0.337,-0.929,-0.209
1651504559552,2022-05-02T11:15:59.552,0.920,0.339,-0.927,-0.204
1651504559562,2022-05-02T11:15:59.562,0.930,0.338,-0.921,-0.199
1651504559572,2022-05-02T11:15:59.572,0.940,0.345,-0.929,-0.204
1651504559582,2022-05-02T11:15:59.582,0.950,0.359,-0.949,-0.212
1651504559592,2022-05-02T11:15:59.592,0.960,0.365,-0.959,-0.211
1651504559602,2022-05-02T11:15:59.602,0.970,0.360,-0.956,-0.215
1651504559612,2022-05-02T11:15:59.612,0.980,0.357,-0.951,-0.218
1651504559622,2022-05-02T11:15:59.622,0.990,0.350,-0.934,-0.212
1651504559632,2022-05-02T11:15:59.632,1.000,0.340,-0.910,-0.208
1651504559642,2022-05-02T11:15:59.642,1.010,0.333,-0.900,-0.209
1651504559652,2022-05-02T11:15:59.652,1.020,0.335,-0.917,-0.209
1651504559662,2022-05-02T11:15:59.662,1.030,0.337,-0.931,-0.208
1651504559672,2022-05-02T11:15:59.672,1.040,0.335,-0.934,-0.211
1651504559682,2022-05-02T11:15:59.682,1.050,0.333,-0.932,-0.208
1651504559692,2022-05-02T11:15:59.692,1.060,0.329,-0.937,-0.205
1651504559702,2022-05-02T11:15:59.702,1.070,0.328,-0.938,-0.204
1651504559712,2022-05-02T11:15:59.712,1.080,0.330,-0.938,-0.207
1651504559722,2022-05-02T11:15:59.722,1.090,0.330,-0.942,-0.203
1651504559732,2022-05-02T11:15:59.732,1.100,0.325,-0.952,-0.209
1651504559742,2022-05-02T11:15:59.742,1.110,0.327,-0.958,-0.217
1651504559752,2022-05-02T11:15:59.752,1.120,0.326,-0.961,-0.213
1651504559762,2022-05-02T11:15:59.762,1.130,0.321,-0.956,-0.213
1651504559772,2022-05-02T11:15:59.772,1.140,0.321,-0.955,-0.213
1651504559782,2022-05-02T11:15:59.782,1.150,0.319,-0.958,-0.206
1651504559792,2022-05-02T11:15:59.792,1.160,0.324,-0.958,-0.202
1651504559802,2022-05-02T11:15:59.802,1.170,0.327,-0.951,-0.196
1651504559812,2022-05-02T11:15:59.812,1.180,0.335,-0.954,-0.196
1651504559822,2022-05-02T11:15:59.822,1.190,0.336,-0.961,-0.191
1651504559832,2022-05-02T11:15:59.832,1.200,0.337,-0.955,-0.188
1651504559842,2022-05-02T11:15:59.842,1.210,0.341,-0.941,-0.194
1651504559852,2022-05-02T11:15:59.852,1.220,0.341,-0.927,-0.188
1651504559862,2022-05-02T11:15:59.862,1.230,0.347,-0.912,-0.174
1651504559872,2022-05-02T11:15:59.872,1.240,0.371,-0.901,-0.165
1651504559882,2022-05-02T11:15:59.882,1.250,0.398,-0.896,-0.147
1651504559892,2022-05-02T11:15:59.892,1.260,0.411,-0.878,-0.123
