epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1604169939384,2020-10-31T14:45:39.384,0.0,2.2091798512965783,2.2433217224734907,0.24769448535979813
1604169939394,2020-10-31T14:45:39.394,0.01,1.8611300769100705,1.6948910904375576,0.23321763673082035
1604169939404,2020-10-31T14:45:39.404,0.02,1.6896422427689934,1.4821924709772545,0.5222501982799568
1604169939414,2020-10-31T14:45:39.414,0.03,1.6073633573917592,1.4778596199864433,0.7638851048497304
1604169939424,2020-10-31T14:45:39.424,0.04,1.5099379993948592,1.4313981584949256,0.47960110647574344
1604169939434,2020-10-31T14:45:39.434,0.05,1.511543320265027,1.4111858718981485,-0.23385803317138323
1604169939444,2020-10-31T14:45:39.444,0.06,1.7646877897766624,1.6645400698759796,-0.9429595235518846
1604169939454,2020-10-31T14:45:39.454,0.07,2.2768438274571476,2.322776930322708,-1.4584414966702823
1604169939464,2020-10-31T14:45:39.464,0.08,2.950592555996917,3.354947992866408,-1.9198929571295864
1604169939474,2020-10-31T14:45:39.474,0.09,3.6134826399266227,4.6161733133779865,-2.528507645871118
1604169939484,2020-10-31T14:45:39.484,0.1,4.058593694593844,5.910999318054463,-3.34242265282938
1604169939494,2020-10-31T14:45:39.494,0.11,4.196251242806772,7.120065898651296,-4.215053427813853
1604169939504,2020-10-31T14:45:39.504,0.12,4.062036322725826,8.240924476042768,-4.860819178399311
1604169939514,2020-10-31T14:45:39.514,0.13,3.6238996027693338,9.23037607318482,-5.060692179412021
1604169939524,2020-10-31T14:45:39.524,0.14,2.787102181158583,9.8838260554292,-4.840968618702669
1604169939534,2020-10-31T14:45:39.534,0.15,1.65079357624903,9.999733235577587,-4.388768496534404
1604169939544,2020-10-31T14:45:39.544,0.16,0.5340768664107705,9.610155772862978,-3.81511244841296
1604169939554,2020-10-31T14:45:39.554,0.17,-0.33054042615736096,8.92199878849457,-3.122338191561183
1604169939564,2020-10-31T14:45:39.564,0.18,-0.9566583723879987,8.121133224714603,-2.401839990698662
1604169939574,2020-10-31T14:45:39.574,0.19,-1.4354786062166591,7.370391604885418,-1.907698986991216
