epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1650386489810,2022-04-19T12:41:29.810,0.000,-1.524,-0.122,-0.061
1650386489820,2022-04-19T12:41:29.820,0.010,-1.646,0.305,-0.366
1650386489830,2022-04-19T12:41:29.830,0.020,-1.890,0.488,-0.488
1650386489840,2022-04-19T12:41:29.840,0.030,-1.402,0.671,-0.366
1650386489850,2022-04-19T12:41:29.850,0.040,-0.915,0.915,-0.122
1650386489860,2022-04-19T12:41:29.860,0.050,-0.488,1.159,0.488
1650386489870,2022-04-19T12:41:29.870,0.060,-0.610,1.098,0.854
1650386489880,2022-04-19T12:41:29.880,0.070,-0.976,1.037,0.488
1650386489890,2022-04-19T12:41:29.890,0.080,-1.159,0.854,0.366
1650386489900,2022-04-19T12:41:29.900,0.090,-1.159,0.671,0.183
1650386489910,2022-04-19T12:41:29.910,0.100,-0.976,0.854,0.000
1650386489920,2022-04-19T12:41:29.920,0.110,-0.854,1.098,0.122
1650386489930,2022-04-19T12:41:29.930,0.120,-0.854,1.280,0.122
1650386489940,2022-04-19T12:41:29.940,0.130,-0.610,1.463,0.122
1650386489950,2022-04-19T12:41:29.950,0.140,-0.549,1.585,0.061
1650386489960,2022-04-19T12:41:29.960,0.150,-0.671,1.646,0.061
1650386489970,2022-04-19T12:41:29.970,0.160,-0.732,1.707,-0.061
1650386489980,2022-04-19T12:41:29.980,0.170,-0.854,1.707,-0.610
1650386489990,2022-04-19T12:41:29.990,0.180,-0.610,1.768,-0.854
1650386490000,2022-04-19T12:41:30.000,0.190,-0.427,1.768,-0.854
1650386490010,2022-04-19T12:41:30.010,0.200,-0.671,1.463,-0.915
1650386490020,2022-04-19T12:41:30.020,0.210,-0.793,1.463,-1.220
1650386490030,2022-04-19T12:41:30.030,0.220,-0.671,1.402,-1.159
1650386490040,2022-04-19T12:41:30.040,0.230,-0.305,1.220,-0.915
1650386490050,2022-04-19T12:41:30.050,0.240,-0.305,0.976,-0.915
