epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574110744162,2019-11-18T15:59:04.162,0.0,-0.002047778055936634,-0.00609515397048162,0.022712588356210532
1574110744172,2019-11-18T15:59:04.172,0.01,0.00218517987806902,-0.01995371113245098,0.025302451566324564
1574110744182,2019-11-18T15:59:04.182,0.02,0.004739795763012106,-0.028912152731938503,0.02789673423746666
1574110744192,2019-11-18T15:59:04.192,0.03,0.00574978118283564,-0.028900225983214074,0.030183271103407336
1574110744202,2019-11-18T15:59:04.202,0.04,0.006906504316038942,-0.022240297570479343,0.03171985095736301
1574110744212,2019-11-18T15:59:04.212,0.05,0.009038193919882719,-0.017549478190734484,0.032069871319724975
1574110744222,2019-11-18T15:59:04.222,0.06,0.01037900666659858,-0.019687891339247896,0.0312864929546209
1574110744232,2019-11-18T15:59:04.232,0.07,0.00867938885426162,-0.024328657555051675,0.030354962703444843
1574110744242,2019-11-18T15:59:04.242,0.08,0.004423574552014337,-0.025253360784131682,0.030126953362968924
1574110744252,2019-11-18T15:59:04.252,0.09,-0.00042465259489541274,-0.021764167385747574,0.0302558789542035
1574110744262,2019-11-18T15:59:04.262,0.1,-0.005478891712457091,-0.016645745778088934,0.03003177476429203
1574110744272,2019-11-18T15:59:04.272,0.11,-0.010566349828965496,-0.012607460926682093,0.029218975232528466
1574110744282,2019-11-18T15:59:04.282,0.12,-0.01363606263506906,-0.01305909007965712,0.027523608251610307
1574110744292,2019-11-18T15:59:04.292,0.13,-0.013817250246336846,-0.020019362572295044,0.024645858403489214
1574110744302,2019-11-18T15:59:04.302,0.14,-0.01386288833084046,-0.028840216502088616,0.02160285931520694
1574110744312,2019-11-18T15:59:04.312,0.15,-0.01597168128641158,-0.0322047530798657,0.020496727452166397
1574110744322,2019-11-18T15:59:04.322,0.16,-0.018416011470320265,-0.030818731385248526,0.021438000744917255
1574110744332,2019-11-18T15:59:04.332,0.17,-0.01937324671324973,-0.03107649518249181,0.02149197646531447
1574110744342,2019-11-18T15:59:04.342,0.18,-0.020306071188861685,-0.032319192009281225,0.019295250907595738
1574110744352,2019-11-18T15:59:04.352,0.19,-0.022877568131994985,-0.02845070855146982,0.01799485139193012
1574110744362,2019-11-18T15:59:04.362,0.2,-0.026017299224146508,-0.021748000535447398,0.019835947543877994
1574110744372,2019-11-18T15:59:04.372,0.21,-0.028033860067877316,-0.021648763475667576,0.021565300836438626
1574110744382,2019-11-18T15:59:04.382,0.22,-0.029115349400167908,-0.02940074971795452,0.019638403530697953
1574110744392,2019-11-18T15:59:04.392,0.23,-0.030523444550652708,-0.03574760624629991,0.01591816319408497
1574110744402,2019-11-18T15:59:04.402,0.24,-0.032677495641735665,-0.034603276018082184,0.014048679291781978
1574110744412,2019-11-18T15:59:04.412,0.25,-0.03488790881448694,-0.029799470087132865,0.013908580860400952
1574110744422,2019-11-18T15:59:04.422,0.26,-0.03673811307113611,-0.027302781554407837,0.013073106611889877
1574110744432,2019-11-18T15:59:04.432,0.27,-0.038897915072738265,-0.027606103880305346,0.01097702053338653
1574110744442,2019-11-18T15:59:04.442,0.28,-0.04196261954163258,-0.027950140332391956,0.00892441178596957
1574110744452,2019-11-18T15:59:04.452,0.29,-0.04529560432969238,-0.028049514023423358,0.007326810421306781
1574110744462,2019-11-18T15:59:04.462,0.3,-0.04794016704163787,-0.030159973233807858,0.00491030506068142
1574110744472,2019-11-18T15:59:04.472,0.31,-0.049863785351678236,-0.03423297216824513,0.0007520769658111928
1574110744482,2019-11-18T15:59:04.482,0.32,-0.051408821602328264,-0.03727466967006657,-0.0040169019932674655
1574110744492,2019-11-18T15:59:04.492,0.33,-0.052465665781543935,-0.039482781647071294,-0.007417892680321277
1574110744502,2019-11-18T15:59:04.502,0.34,-0.053146409362851726,-0.045570867255661576,-0.009034641441200489
1574110744512,2019-11-18T15:59:04.512,0.35,-0.054433167592631906,-0.05539330998576375,-0.010132262121325555
1574110744522,2019-11-18T15:59:04.522,0.36,-0.057395068886606795,-0.060132137480117254,-0.011668106881950628
1574110744532,2019-11-18T15:59:04.532,0.37,-0.06223336331772594,-0.05516351168611564,-0.013302500701812561
1574110744542,2019-11-18T15:59:04.542,0.38,-0.0680169803549788,-0.049507573371422156,-0.014259322302000367
1574110744552,2019-11-18T15:59:04.552,0.39,-0.07294467263128768,-0.05383159502486766,-0.014471572891418092
1574110744562,2019-11-18T15:59:04.562,0.4,-0.07574657477124365,-0.0653379370841203,-0.014939769820885625
1574110744572,2019-11-18T15:59:04.572,0.41,-0.07736042228518591,-0.07188513527210684,-0.016869882588748098
1574110744582,2019-11-18T15:59:04.582,0.42,-0.07994949147973676,-0.06608077110815481,-0.020183006164497093
1574110744592,2019-11-18T15:59:04.592,0.43,-0.08370705264715342,-0.05128362030150048,-0.02354388873012605
1574110744602,2019-11-18T15:59:04.602,0.44,-0.086432334648555,-0.03806387856811261,-0.026395382429342293
1574110744612,2019-11-18T15:59:04.612,0.45,-0.08728538531975383,-0.035712124117839306,-0.02991748332266223
1574110744622,2019-11-18T15:59:04.622,0.46,-0.0884250709495315,-0.043539442654427864,-0.034989971170875926
1574110744632,2019-11-18T15:59:04.632,0.47,-0.09086499550058494,-0.051582494519938966,-0.04033456872801308
1574110744642,2019-11-18T15:59:04.642,0.48,-0.09188812488952275,-0.051995879736728604,-0.04402022565964814
1574110744652,2019-11-18T15:59:04.652,0.49,-0.08953991919572905,-0.04600164437741128,-0.04591314592201823
1574110744662,2019-11-18T15:59:04.662,0.5,-0.08621394827945997,-0.037915118982351025,-0.04766975629860076
1574110744672,2019-11-18T15:59:04.672,0.51,-0.08498930727117633,-0.028950945142095827,-0.05130314038121693
1574110744682,2019-11-18T15:59:04.682,0.52,-0.08576973722393891,-0.02067032424221927,-0.058021678365139655
1574110744692,2019-11-18T15:59:04.692,0.53,-0.08659614590960374,-0.017695988023533317,-0.06692747687138283
1574110744702,2019-11-18T15:59:04.702,0.54,-0.08601066485253533,-0.021594201728085665,-0.07491606582338758
1574110744712,2019-11-18T15:59:04.712,0.55,-0.0840233697735425,-0.02714248564474033,-0.07972705724388074
1574110744722,2019-11-18T15:59:04.722,0.56,-0.08236838462403284,-0.029710277758688786,-0.0827394427280882
1574110744732,2019-11-18T15:59:04.732,0.57,-0.08261849591546028,-0.03219654429180762,-0.0868528795594738
1574110744742,2019-11-18T15:59:04.742,0.58,-0.0835492620905999,-0.03958220583338061,-0.09226569635121168
1574110744752,2019-11-18T15:59:04.752,0.59,-0.08267139218061015,-0.04961133565988393,-0.09613029630370162
1574110744762,2019-11-18T15:59:04.762,0.6,-0.08027569232705117,-0.05453350978259119,-0.09606802328723203
1574110744772,2019-11-18T15:59:04.772,0.61,-0.07862277616401322,-0.05168634643453197,-0.09301096613740743
1574110744782,2019-11-18T15:59:04.782,0.62,-0.07716194545004243,-0.04749932245174027,-0.09015728728648387
1574110744792,2019-11-18T15:59:04.792,0.63,-0.0727768810909092,-0.04897797286790906,-0.08929580463992286
1574110744802,2019-11-18T15:59:04.802,0.64,-0.06555957201432133,-0.05428393897881817,-0.08943670912943634
1574110744812,2019-11-18T15:59:04.812,0.65,-0.060130032747554525,-0.05538845658172388,-0.08906439485628115
1574110744822,2019-11-18T15:59:04.822,0.66,-0.05952204854256172,-0.049225640579426765,-0.08791010839325465
1574110744832,2019-11-18T15:59:04.832,0.67,-0.06118845223653534,-0.042008543342076765,-0.08692605106692278
1574110744842,2019-11-18T15:59:04.842,0.68,-0.06135164542909676,-0.040984617290022715,-0.08773690345913135
1574110744852,2019-11-18T15:59:04.852,0.69,-0.060406567196649705,-0.04520178068000343,-0.09073675631523528
1574110744862,2019-11-18T15:59:04.862,0.7,-0.060715063647324805,-0.04738038570654115,-0.09374555517673872
1574110744872,2019-11-18T15:59:04.872,0.71,-0.06125561101105026,-0.043557425833424895,-0.09470405148980232
1574110744882,2019-11-18T15:59:04.882,0.72,-0.05876970397362634,-0.0374170362208723,-0.09442174221385705
1574110744892,2019-11-18T15:59:04.892,0.73,-0.05339434025176956,-0.033624966157394263,-0.09430538385350606
1574110744902,2019-11-18T15:59:04.902,0.74,-0.04925695119880295,-0.03073056826474802,-0.09405022673538103
1574110744912,2019-11-18T15:59:04.912,0.75,-0.04949682754100357,-0.02644116208110562,-0.09440688000985849
1574110744922,2019-11-18T15:59:04.922,0.76,-0.05376702143045688,-0.02556074231828152,-0.09913900854021118
1574110744932,2019-11-18T15:59:04.932,0.77,-0.06076530155421876,-0.032090862615756194,-0.11099957239111499
1574110744942,2019-11-18T15:59:04.942,0.78,-0.06964252166178356,-0.03868158536960106,-0.12693016485148886
1574110744952,2019-11-18T15:59:04.952,0.79,-0.07727679618106154,-0.0370918558701954,-0.1389524168637722
1574110744962,2019-11-18T15:59:04.962,0.8,-0.07790160395253092,-0.03176713646923368,-0.14094525526882432
1574110744972,2019-11-18T15:59:04.972,0.81,-0.06902961972728486,-0.030370420779758968,-0.13464808525201627
1574110744982,2019-11-18T15:59:04.982,0.82,-0.05513183625969032,-0.030856174212651088,-0.12643715571043257
1574110744992,2019-11-18T15:59:04.992,0.83,-0.04218983218035047,-0.02827664372756199,-0.11873657528330817
1574110745002,2019-11-18T15:59:05.002,0.84,-0.031776882985376634,-0.023211833381253252,-0.1093328489019672
1574110745012,2019-11-18T15:59:05.012,0.85,-0.0232183952309619,-0.01653048345294482,-0.09770809995765758
1574110745022,2019-11-18T15:59:05.022,0.86,-0.01678699117647696,-0.006550216828380896,-0.08592490832377524
1574110745032,2019-11-18T15:59:05.032,0.87,-0.011410154629530482,0.005040324987976269,-0.07454446085873467
1574110745042,2019-11-18T15:59:05.042,0.88,-0.003886581366593003,0.013411832347353493,-0.062818046259974
1574110745052,2019-11-18T15:59:05.052,0.89,0.006545618047996975,0.017790355925041804,-0.051641664678825736
1574110745062,2019-11-18T15:59:05.062,0.9,0.016372872776053638,0.021830990319654568,-0.0426721284699748
1574110745072,2019-11-18T15:59:05.072,0.91,0.022295453016391572,0.02629231714658574,-0.0355862282650179
1574110745082,2019-11-18T15:59:05.082,0.92,0.024824741937639696,0.02586279943559502,-0.028835278490513285
1574110745092,2019-11-18T15:59:05.092,0.93,0.02633150203584962,0.016635163770912294,-0.022524365706081437
1574110745102,2019-11-18T15:59:05.102,0.94,0.027598329324951782,0.005519832385037678,-0.018411335617465253
1574110745112,2019-11-18T15:59:05.112,0.95,0.027834416213824806,0.005684539666056513,-0.016999002880527626
1574110745122,2019-11-18T15:59:05.122,0.96,0.027523410785498057,0.01993712852615592,-0.01630302099302751
1574110745132,2019-11-18T15:59:05.132,0.97,0.029499165218090387,0.03512909739252165,-0.014011373017553532
1574110745142,2019-11-18T15:59:05.142,0.98,0.03564630192045372,0.03698432269195635,-0.009811557231878881
1574110745152,2019-11-18T15:59:05.152,0.99,0.04290508497360391,0.02556943869431417,-0.005092050064394959
1574110745162,2019-11-18T15:59:05.162,1.0,0.044739417504284715,0.01289136325997289,-0.0013040427784289437
1574110745172,2019-11-18T15:59:05.172,1.01,0.03773641296632646,0.008694722676516534,0.0003049847726157359
1574110745182,2019-11-18T15:59:05.182,1.02,0.025670313248082582,0.011588820581790024,-0.001777778785029978
1574110745192,2019-11-18T15:59:05.192,1.03,0.01573776135533126,0.013054215462622205,-0.007630065465778321
1574110745202,2019-11-18T15:59:05.202,1.04,0.011044555361135692,0.007973756801518194,-0.014010699850959969
1574110745212,2019-11-18T15:59:05.212,1.05,0.008335863059792937,5.4488228618546726e-05,-0.017320498107768496
1574110745222,2019-11-18T15:59:05.222,1.06,0.003588339578714119,-0.0024886382809091736,-0.01806064646265908
1574110745232,2019-11-18T15:59:05.232,1.07,-0.0026978496520523635,0.004995243534385093,-0.019214772687360073
1574110745242,2019-11-18T15:59:05.242,1.08,-0.007908814417108917,0.019123725259273788,-0.021787385957566536
1574110745252,2019-11-18T15:59:05.252,1.09,-0.012295826463382304,0.029982136485657944,-0.02522088564707201
1574110745262,2019-11-18T15:59:05.262,1.1,-0.018142597876713618,0.028904855459516685,-0.030010906293485053
1574110745272,2019-11-18T15:59:05.272,1.11,-0.025979354230281134,0.017666666882978098,-0.03708031686122488
1574110745282,2019-11-18T15:59:05.282,1.12,-0.03478011202748817,0.00677425218488353,-0.04640801373444436
1574110745292,2019-11-18T15:59:05.292,1.13,-0.04435342701073122,0.001631208405620801,-0.057207436607950586
1574110745302,2019-11-18T15:59:05.302,1.14,-0.055227273408525415,-0.003861853115248559,-0.0677115341835095
1574110745312,2019-11-18T15:59:05.312,1.15,-0.06710617569105692,-0.01527924789143696,-0.07593606484710883
1574110745322,2019-11-18T15:59:05.322,1.16,-0.07869159921143215,-0.025784814704462478,-0.0824169606582442
1574110745332,2019-11-18T15:59:05.332,1.17,-0.08905695502054006,-0.023827921407407603,-0.08995281988339343
1574110745342,2019-11-18T15:59:05.342,1.18,-0.09904407818046376,-0.009884716586063387,-0.09978957993183073
1574110745352,2019-11-18T15:59:05.352,1.19,-0.11060885446145641,0.0022540222127945403,-0.11052724706651301
1574110745362,2019-11-18T15:59:05.362,1.2,-0.1243185963573698,0.0021654257460920995,-0.12022575484289215
1574110745372,2019-11-18T15:59:05.372,1.21,-0.1377337309455096,-0.0058759815373444655,-0.12749113249849037
1574110745382,2019-11-18T15:59:05.382,1.22,-0.14587198202628676,-0.011513112265786496,-0.131653218360335
1574110745392,2019-11-18T15:59:05.392,1.23,-0.14386998422621328,-0.010922431837972986,-0.13282878625812014
1574110745402,2019-11-18T15:59:05.402,1.24,-0.13174808794977397,-0.006006666853965008,-0.1311272859998429
1574110745412,2019-11-18T15:59:05.412,1.25,-0.11661447114755986,4.820906210523243e-05,-0.12672060497673848
1574110745422,2019-11-18T15:59:05.422,1.26,-0.10743485312125078,0.0008371692529132664,-0.12149370006790561
1574110745432,2019-11-18T15:59:05.432,1.27,-0.10747149981084894,-0.008977911084239456,-0.11885299220462545
1574110745442,2019-11-18T15:59:05.442,1.28,-0.11270042326786321,-0.022443376146450505,-0.12002501901317927
1574110745452,2019-11-18T15:59:05.452,1.29,-0.11532453545331298,-0.025409768581485186,-0.12118437988872786
1574110745462,2019-11-18T15:59:05.462,1.3,-0.10833338397758335,-0.016811350740856615,-0.11660879518343817
1574110745472,2019-11-18T15:59:05.472,1.31,-0.09102773993723628,-0.011783818096375418,-0.1049925865708947
1574110745482,2019-11-18T15:59:05.482,1.32,-0.07182625024243411,-0.021683943485747016,-0.09027591430612625
1574110745492,2019-11-18T15:59:05.492,1.33,-0.06215995992395296,-0.04202482186776107,-0.07670637581037654
1574110745502,2019-11-18T15:59:05.502,1.34,-0.06675325327206133,-0.062220145937470286,-0.06625332671150942
1574110745512,2019-11-18T15:59:05.512,1.35,-0.08204877591569948,-0.07525595818878811,-0.059048651742036745
1574110745522,2019-11-18T15:59:05.522,1.36,-0.10078562643235617,-0.07187412307789706,-0.05159887092034389
1574110745532,2019-11-18T15:59:05.532,1.37,-0.112783369732601,-0.03890418446109643,-0.036726271622237586
1574110745542,2019-11-18T15:59:05.542,1.38,-0.10594079737973205,0.01880270554487498,-0.011253773631215326
1574110745552,2019-11-18T15:59:05.552,1.39,-0.0759678005667623,0.06149300328709793,0.017738959057910567
1574110745562,2019-11-18T15:59:05.562,1.4,-0.03477366966259349,0.04436319224801084,0.0398693853408199
1574110745572,2019-11-18T15:59:05.572,1.41,-0.002301378492596402,-0.030803964247172865,0.05240563289356964
1574110745582,2019-11-18T15:59:05.582,1.42,0.011228326804228474,-0.10875063143104191,0.05985205364891797
