epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635949097132,2021-11-03T10:18:17.132,0.000,-3.171,-5.244,1.037
1635949097142,2021-11-03T10:18:17.142,0.010,-3.171,-5.122,0.488
1635949097152,2021-11-03T10:18:17.152,0.020,-3.049,-5.183,0.671
1635949097162,2021-11-03T10:18:17.162,0.030,-2.683,-5.000,0.610
1635949097172,2021-11-03T10:18:17.172,0.040,-2.134,-4.695,0.549
1635949097182,2021-11-03T10:18:17.182,0.050,-1.524,-4.329,0.671
1635949097192,2021-11-03T10:18:17.192,0.060,-1.341,-4.146,0.488
1635949097202,2021-11-03T10:18:17.202,0.070,-1.707,-4.024,-0.122
1635949097212,2021-11-03T10:18:17.212,0.080,-1.768,-3.659,-0.488
1635949097222,2021-11-03T10:18:17.222,0.090,-0.671,-3.537,-0.366
1635949097232,2021-11-03T10:18:17.232,0.100,-0.427,-3.476,-0.366
1635949097242,2021-11-03T10:18:17.242,0.110,-1.463,-3.232,-0.549
1635949097252,2021-11-03T10:18:17.252,0.120,-1.829,-3.232,-0.122
1635949097262,2021-11-03T10:18:17.262,0.130,-1.707,-3.232,0.244
1635949097272,2021-11-03T10:18:17.272,0.140,-2.439,-3.110,0.305
1635949097282,2021-11-03T10:18:17.282,0.150,-3.110,-3.049,0.244
1635949097292,2021-11-03T10:18:17.292,0.160,-2.988,-2.988,0.305
1635949097302,2021-11-03T10:18:17.302,0.170,-3.171,-3.110,0.305
1635949097312,2021-11-03T10:18:17.312,0.180,-3.415,-3.110,0.061
1635949097322,2021-11-03T10:18:17.322,0.190,-3.293,-3.232,-0.122
1635949097332,2021-11-03T10:18:17.332,0.200,-3.293,-3.354,-0.305
1635949097342,2021-11-03T10:18:17.342,0.210,-3.293,-3.415,-0.427
1635949097352,2021-11-03T10:18:17.352,0.220,-2.988,-3.537,-0.610
1635949097362,2021-11-03T10:18:17.362,0.230,-2.744,-3.598,-0.610
1635949097372,2021-11-03T10:18:17.372,0.240,-2.561,-3.720,-0.671
1635949097382,2021-11-03T10:18:17.382,0.250,-2.378,-3.902,-0.671
1635949097392,2021-11-03T10:18:17.392,0.260,-2.378,-4.024,-0.549
1635949097402,2021-11-03T10:18:17.402,0.270,-2.317,-4.024,-0.427
1635949097412,2021-11-03T10:18:17.412,0.280,-2.195,-4.268,-0.244
1635949097422,2021-11-03T10:18:17.422,0.290,-1.951,-4.390,0.061
1635949097432,2021-11-03T10:18:17.432,0.300,-1.951,-4.634,0.305
1635949097442,2021-11-03T10:18:17.442,0.310,-2.134,-4.817,0.305
1635949097452,2021-11-03T10:18:17.452,0.320,-2.317,-5.000,0.305
1635949097462,2021-11-03T10:18:17.462,0.330,-2.378,-5.183,0.244
1635949097472,2021-11-03T10:18:17.472,0.340,-2.500,-5.366,0.305
1635949097482,2021-11-03T10:18:17.482,0.350,-2.439,-5.549,0.366
1635949097492,2021-11-03T10:18:17.492,0.360,-2.561,-5.793,0.427
1635949097502,2021-11-03T10:18:17.502,0.370,-2.866,-5.915,0.488
1635949097512,2021-11-03T10:18:17.512,0.380,-3.049,-6.159,0.732
1635949097522,2021-11-03T10:18:17.522,0.390,-3.232,-6.402,0.854
1635949097532,2021-11-03T10:18:17.532,0.400,-3.232,-6.524,0.915
1635949097542,2021-11-03T10:18:17.542,0.410,-3.537,-6.768,0.915
1635949097552,2021-11-03T10:18:17.552,0.420,-3.720,-6.768,0.793
1635949097562,2021-11-03T10:18:17.562,0.430,-3.720,-7.012,0.488
1635949097572,2021-11-03T10:18:17.572,0.440,-3.537,-7.195,0.305
1635949097582,2021-11-03T10:18:17.582,0.450,-3.049,-7.134,0.061
1635949097592,2021-11-03T10:18:17.592,0.460,-2.866,-7.317,-0.671
1635949097602,2021-11-03T10:18:17.602,0.470,-2.500,-7.378,-1.341
1635949097612,2021-11-03T10:18:17.612,0.480,-1.524,-7.500,-1.585
1635949097622,2021-11-03T10:18:17.622,0.490,-0.610,-7.439,-1.037
1635949097632,2021-11-03T10:18:17.632,0.500,-0.183,-7.256,-0.854
1635949097642,2021-11-03T10:18:17.642,0.510,-0.122,-7.256,-0.549
1635949097652,2021-11-03T10:18:17.652,0.520,-0.671,-7.195,0.183
1635949097662,2021-11-03T10:18:17.662,0.530,-1.341,-7.012,0.610
1635949097672,2021-11-03T10:18:17.672,0.540,-2.195,-7.073,0.976
1635949097682,2021-11-03T10:18:17.682,0.550,-2.744,-6.951,1.280
1635949097692,2021-11-03T10:18:17.692,0.560,-2.805,-6.890,1.524
1635949097702,2021-11-03T10:18:17.702,0.570,-2.988,-6.646,1.768
1635949097712,2021-11-03T10:18:17.712,0.580,-3.293,-6.463,1.829
1635949097722,2021-11-03T10:18:17.722,0.590,-3.293,-6.402,1.951
1635949097732,2021-11-03T10:18:17.732,0.600,-3.049,-6.098,2.012
1635949097742,2021-11-03T10:18:17.742,0.610,-2.866,-5.915,2.073
1635949097752,2021-11-03T10:18:17.752,0.620,-2.622,-5.732,1.707
1635949097762,2021-11-03T10:18:17.762,0.630,-2.439,-5.671,1.037
1635949097772,2021-11-03T10:18:17.772,0.640,-2.561,-5.488,0.183
1635949097782,2021-11-03T10:18:17.782,0.650,-2.256,-5.366,-0.366
1635949097792,2021-11-03T10:18:17.792,0.660,-1.829,-5.244,-0.793
1635949097802,2021-11-03T10:18:17.802,0.670,-1.707,-5.000,-1.402
1635949097812,2021-11-03T10:18:17.812,0.680,-1.524,-4.756,-1.646
1635949097822,2021-11-03T10:18:17.822,0.690,-1.159,-4.573,-1.707
1635949097832,2021-11-03T10:18:17.832,0.700,-1.098,-4.390,-1.829
1635949097842,2021-11-03T10:18:17.842,0.710,-1.585,-4.085,-2.073
1635949097852,2021-11-03T10:18:17.852,0.720,-1.951,-3.659,-2.195
1635949097862,2021-11-03T10:18:17.862,0.730,-1.220,-3.232,-1.707
1635949097872,2021-11-03T10:18:17.872,0.740,-0.854,-2.683,-1.280
1635949097882,2021-11-03T10:18:17.882,0.750,-1.037,-2.134,-1.159
1635949097892,2021-11-03T10:18:17.892,0.760,-1.280,-1.585,-1.159
1635949097902,2021-11-03T10:18:17.902,0.770,-1.220,-1.098,-0.915
1635949097912,2021-11-03T10:18:17.912,0.780,-1.037,-0.793,-0.732
1635949097922,2021-11-03T10:18:17.922,0.790,-0.976,-0.427,-0.549
1635949097932,2021-11-03T10:18:17.932,0.800,-0.976,-0.244,-0.427
1635949097942,2021-11-03T10:18:17.942,0.810,-1.037,-0.122,-0.366
1635949097952,2021-11-03T10:18:17.952,0.820,-1.037,-0.061,-0.305
1635949097962,2021-11-03T10:18:17.962,0.830,-1.159,0.000,-0.305
1635949097972,2021-11-03T10:18:17.972,0.840,-1.098,0.061,-0.305
1635949097982,2021-11-03T10:18:17.982,0.850,-1.037,0.061,-0.366
1635949097992,2021-11-03T10:18:17.992,0.860,-0.915,0.183,-0.427
1635949098002,2021-11-03T10:18:18.002,0.870,-0.488,0.122,-0.488
1635949098012,2021-11-03T10:18:18.012,0.880,-0.061,0.183,-0.549
1635949098022,2021-11-03T10:18:18.022,0.890,0.122,0.183,-0.732
1635949098032,2021-11-03T10:18:18.032,0.900,0.305,0.122,-0.915
1635949098042,2021-11-03T10:18:18.042,0.910,0.549,0.000,-1.159
1635949098052,2021-11-03T10:18:18.052,0.920,0.549,-0.122,-1.341
1635949098062,2021-11-03T10:18:18.062,0.930,0.671,-0.427,-1.402
1635949098072,2021-11-03T10:18:18.072,0.940,0.549,-0.671,-1.341
1635949098082,2021-11-03T10:18:18.082,0.950,0.488,-0.915,-1.280
1635949098092,2021-11-03T10:18:18.092,0.960,0.244,-1.220,-1.159
1635949098102,2021-11-03T10:18:18.102,0.970,-0.183,-1.341,-1.220
1635949098112,2021-11-03T10:18:18.112,0.980,-0.549,-1.341,-0.915
1635949098122,2021-11-03T10:18:18.122,0.990,-0.549,-1.585,-0.366
1635949098132,2021-11-03T10:18:18.132,1.000,-0.427,-1.768,-0.122
1635949098142,2021-11-03T10:18:18.142,1.010,-0.976,-1.768,0.000
1635949098152,2021-11-03T10:18:18.152,1.020,-1.098,-1.829,0.244
1635949098162,2021-11-03T10:18:18.162,1.030,-0.915,-1.890,0.671
1635949098172,2021-11-03T10:18:18.172,1.040,-0.854,-1.829,0.915
1635949098182,2021-11-03T10:18:18.182,1.050,-0.915,-1.768,0.854
1635949098192,2021-11-03T10:18:18.192,1.060,-0.976,-1.646,0.610
1635949098202,2021-11-03T10:18:18.202,1.070,-0.732,-1.646,0.366
1635949098212,2021-11-03T10:18:18.212,1.080,-0.610,-1.707,0.061
1635949098222,2021-11-03T10:18:18.222,1.090,-0.488,-1.524,-0.305
1635949098232,2021-11-03T10:18:18.232,1.100,-0.122,-1.402,-0.488
1635949098242,2021-11-03T10:18:18.242,1.110,0.000,-1.280,-0.854
1635949098252,2021-11-03T10:18:18.252,1.120,0.061,-1.220,-0.976
1635949098262,2021-11-03T10:18:18.262,1.130,0.427,-0.976,-0.732
1635949098272,2021-11-03T10:18:18.272,1.140,1.220,-0.793,-0.305
1635949098282,2021-11-03T10:18:18.282,1.150,1.220,-0.671,-0.061
1635949098292,2021-11-03T10:18:18.292,1.160,0.549,-0.610,0.122
1635949098302,2021-11-03T10:18:18.302,1.170,0.061,-0.427,0.366
1635949098312,2021-11-03T10:18:18.312,1.180,-0.427,-0.366,0.610
1635949098322,2021-11-03T10:18:18.322,1.190,-0.976,-0.366,0.854
1635949098332,2021-11-03T10:18:18.332,1.200,-0.915,0.000,1.037
1635949098342,2021-11-03T10:18:18.342,1.210,-0.305,0.061,1.159
1635949098352,2021-11-03T10:18:18.352,1.220,0.305,0.000,1.220
1635949098362,2021-11-03T10:18:18.362,1.230,0.488,0.183,1.037
1635949098372,2021-11-03T10:18:18.372,1.240,0.610,0.000,0.915
1635949098382,2021-11-03T10:18:18.382,1.250,0.122,0.061,0.854
1635949098392,2021-11-03T10:18:18.392,1.260,-0.305,0.183,0.488
1635949098402,2021-11-03T10:18:18.402,1.270,-0.610,0.000,0.122
1635949098412,2021-11-03T10:18:18.412,1.280,-0.549,-0.122,0.000
1635949098422,2021-11-03T10:18:18.422,1.290,-0.366,-0.305,-0.427
1635949098432,2021-11-03T10:18:18.432,1.300,-0.244,-0.366,-0.915
1635949098442,2021-11-03T10:18:18.442,1.310,-0.244,-0.488,-1.159
1635949098452,2021-11-03T10:18:18.452,1.320,-0.244,-0.671,-1.463
1635949098462,2021-11-03T10:18:18.462,1.330,-0.244,-0.793,-1.890
1635949098472,2021-11-03T10:18:18.472,1.340,-0.549,-0.854,-2.195
1635949098482,2021-11-03T10:18:18.482,1.350,-0.854,-0.793,-2.683
1635949098492,2021-11-03T10:18:18.492,1.360,-0.915,-0.732,-3.232
1635949098502,2021-11-03T10:18:18.502,1.370,-0.122,-0.610,-3.415
1635949098512,2021-11-03T10:18:18.512,1.380,0.549,-0.305,-3.415
1635949098522,2021-11-03T10:18:18.522,1.390,0.732,0.122,-3.537
1635949098532,2021-11-03T10:18:18.532,1.400,0.732,0.305,-3.476
1635949098542,2021-11-03T10:18:18.542,1.410,0.610,0.671,-3.476
1635949098552,2021-11-03T10:18:18.552,1.420,0.732,1.037,-3.171
1635949098562,2021-11-03T10:18:18.562,1.430,1.098,1.341,-2.744
1635949098572,2021-11-03T10:18:18.572,1.440,1.159,1.524,-2.317
1635949098582,2021-11-03T10:18:18.582,1.450,1.037,1.707,-2.012
1635949098592,2021-11-03T10:18:18.592,1.460,1.402,1.585,-1.951
1635949098602,2021-11-03T10:18:18.602,1.470,1.585,1.707,-2.134
1635949098612,2021-11-03T10:18:18.612,1.480,1.646,2.073,-2.317
1635949098622,2021-11-03T10:18:18.622,1.490,1.768,2.134,-2.378
1635949098632,2021-11-03T10:18:18.632,1.500,1.829,2.378,-2.500
1635949098642,2021-11-03T10:18:18.642,1.510,1.768,2.622,-2.622
1635949098652,2021-11-03T10:18:18.652,1.520,1.768,2.744,-2.805
1635949098662,2021-11-03T10:18:18.662,1.530,1.890,2.622,-2.805
1635949098672,2021-11-03T10:18:18.672,1.540,1.707,2.561,-2.683
1635949098682,2021-11-03T10:18:18.682,1.550,1.585,2.561,-2.622
1635949098692,2021-11-03T10:18:18.692,1.560,1.159,2.317,-2.744
1635949098702,2021-11-03T10:18:18.702,1.570,0.732,2.073,-3.171
1635949098712,2021-11-03T10:18:18.712,1.580,0.549,1.829,-3.232
1635949098722,2021-11-03T10:18:18.722,1.590,0.671,1.585,-3.232
1635949098732,2021-11-03T10:18:18.732,1.600,0.793,1.280,-3.232
1635949098742,2021-11-03T10:18:18.742,1.610,0.732,1.037,-3.476
1635949098752,2021-11-03T10:18:18.752,1.620,0.671,0.671,-3.841
1635949098762,2021-11-03T10:18:18.762,1.630,0.488,0.244,-4.024
1635949098772,2021-11-03T10:18:18.772,1.640,0.549,-0.122,-3.963
1635949098782,2021-11-03T10:18:18.782,1.650,0.488,-0.305,-3.780
1635949098792,2021-11-03T10:18:18.792,1.660,0.549,-0.427,-3.354
1635949098802,2021-11-03T10:18:18.802,1.670,0.427,-0.427,-2.805
1635949098812,2021-11-03T10:18:18.812,1.680,0.244,-0.427,-2.195
1635949098822,2021-11-03T10:18:18.822,1.690,-0.122,-0.427,-1.524
1635949098832,2021-11-03T10:18:18.832,1.700,-0.488,-0.488,-0.976
1635949098842,2021-11-03T10:18:18.842,1.710,-0.549,-0.549,-0.732
1635949098852,2021-11-03T10:18:18.852,1.720,-0.549,-0.366,-0.610
1635949098862,2021-11-03T10:18:18.862,1.730,-0.305,-0.183,-0.488
1635949098872,2021-11-03T10:18:18.872,1.740,-0.244,-0.244,-0.549
1635949098882,2021-11-03T10:18:18.882,1.750,-0.427,-0.061,-0.854
1635949098892,2021-11-03T10:18:18.892,1.760,-0.061,0.122,-0.610
1635949098902,2021-11-03T10:18:18.902,1.770,0.610,0.305,0.061
1635949098912,2021-11-03T10:18:18.912,1.780,0.366,0.427,0.549
1635949098922,2021-11-03T10:18:18.922,1.790,-0.427,0.427,0.732
1635949098932,2021-11-03T10:18:18.932,1.800,-1.098,0.305,0.732
1635949098942,2021-11-03T10:18:18.942,1.810,-1.220,0.000,0.793
1635949098952,2021-11-03T10:18:18.952,1.820,-1.402,-0.183,0.732
1635949098962,2021-11-03T10:18:18.962,1.830,-1.768,-0.244,0.488
1635949098972,2021-11-03T10:18:18.972,1.840,-1.829,-0.305,0.427
1635949098982,2021-11-03T10:18:18.982,1.850,-1.524,-0.366,0.488
1635949098992,2021-11-03T10:18:18.992,1.860,-1.159,-0.427,0.427
1635949099002,2021-11-03T10:18:19.002,1.870,-1.341,-0.488,0.061
1635949099012,2021-11-03T10:18:19.012,1.880,-1.646,-0.366,-0.244
1635949099022,2021-11-03T10:18:19.022,1.890,-2.012,-0.122,-0.610
1635949099032,2021-11-03T10:18:19.032,1.900,-1.829,0.000,-0.793
1635949099042,2021-11-03T10:18:19.042,1.910,-1.524,0.305,-0.793
1635949099052,2021-11-03T10:18:19.052,1.920,-1.098,0.732,-0.915
1635949099062,2021-11-03T10:18:19.062,1.930,-0.854,1.220,-1.220
1635949099072,2021-11-03T10:18:19.072,1.940,-0.915,1.585,-1.524
1635949099082,2021-11-03T10:18:19.082,1.950,-0.915,2.073,-1.646
1635949099092,2021-11-03T10:18:19.092,1.960,-0.915,2.439,-1.463
1635949099102,2021-11-03T10:18:19.102,1.970,-1.098,2.744,-1.463
1635949099112,2021-11-03T10:18:19.112,1.980,-1.524,3.110,-1.768
1635949099122,2021-11-03T10:18:19.122,1.990,-1.098,3.415,-1.890
1635949099132,2021-11-03T10:18:19.132,2.000,0.244,3.659,-1.524
1635949099142,2021-11-03T10:18:19.142,2.010,0.549,4.024,-1.159
1635949099152,2021-11-03T10:18:19.152,2.020,0.061,4.390,-0.610
1635949099162,2021-11-03T10:18:19.162,2.030,0.244,4.573,-0.061
1635949099172,2021-11-03T10:18:19.172,2.040,0.793,4.817,0.427
1635949099182,2021-11-03T10:18:19.182,2.050,0.610,5.244,0.732
1635949099192,2021-11-03T10:18:19.192,2.060,0.610,5.488,0.793
